shot,ntor,file_kind,filename,training_relative_path,reference_relative_path,in_training_csv,training_label,status,training_exists,reference_exists,training_size,reference_size,training_mtime_utc,reference_mtime_utc,training_sha256,reference_sha256,mode_shape_training,mode_shape_reference,mode_structure_equal,mode_max_abs_delta,omega_training,omega_reference,omega_relative_change_signed,omega_relative_change_abs,gamma_training,gamma_reference,ntor_training,ntor_reference,comparison_error
nstxuG121123Q62,3,mode,egn03w.2210E+02,nstxuG121123Q62/N3/egn03w.2210E+02,nstxuG121123Q62/N3/egn03w.2210E+02,true,bad,identical,true,true,265352,265352,2026-03-15T06:08:04.577285+00:00,2026-03-15T06:08:04.577285+00:00,7e009ef707476db036bd318ad5c8797b5cb3d4d93f8e453e0c27dcf4928b2c42,7e009ef707476db036bd318ad5c8797b5cb3d4d93f8e453e0c27dcf4928b2c42,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2250E+02,nstxuG121123Q62/N3/egn03w.2250E+02,nstxuG121123Q62/N3/egn03w.2250E+02,true,bad,identical,true,true,265352,265352,2026-03-15T06:09:09.924862+00:00,2026-03-15T06:09:09.924862+00:00,58c788c35ef4a8167fd73524714b1f378bb2fd044203dc4e638e29ec33aeaec0,58c788c35ef4a8167fd73524714b1f378bb2fd044203dc4e638e29ec33aeaec0,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2282E+02,nstxuG121123Q62/N3/egn03w.2282E+02,nstxuG121123Q62/N3/egn03w.2282E+02,true,bad,identical,true,true,265352,265352,2026-03-15T06:10:10.348393+00:00,2026-03-15T06:10:10.348393+00:00,742bc154b1dd2227ae72292246da9f602ad1c4887e56dcf7ad397b96edf30dfb,742bc154b1dd2227ae72292246da9f602ad1c4887e56dcf7ad397b96edf30dfb,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2389E+02,nstxuG121123Q62/N3/egn03w.2389E+02,nstxuG121123Q62/N3/egn03w.2389E+02,true,bad,identical,true,true,265352,265352,2026-03-15T06:15:44.830352+00:00,2026-03-15T06:15:44.830352+00:00,c966cc7adca5c358afd436c02c601a98d5a07e53fb758f22cacdb92c22d42cb1,c966cc7adca5c358afd436c02c601a98d5a07e53fb758f22cacdb92c22d42cb1,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2407E+02,nstxuG121123Q62/N3/egn03w.2407E+02,nstxuG121123Q62/N3/egn03w.2407E+02,true,bad,identical,true,true,265352,265352,2026-03-15T06:16:40.013843+00:00,2026-03-15T06:16:40.013843+00:00,1f9f868581b6c92ad14a5d46d6a9fd6edfd342ec0e5c272fbaa1130f692441d2,1f9f868581b6c92ad14a5d46d6a9fd6edfd342ec0e5c272fbaa1130f692441d2,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2418E+02,nstxuG121123Q62/N3/egn03w.2418E+02,nstxuG121123Q62/N3/egn03w.2418E+02,true,bad,identical,true,true,265352,265352,2026-03-15T06:17:33.741319+00:00,2026-03-15T06:17:33.741319+00:00,fd4b4123c0d2b0d15064cebc470c99edb93ba6a1b56375b870a86de0a7a040ea,fd4b4123c0d2b0d15064cebc470c99edb93ba6a1b56375b870a86de0a7a040ea,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2522E+02,nstxuG121123Q62/N3/egn03w.2522E+02,nstxuG121123Q62/N3/egn03w.2522E+02,false,,identical,true,true,265352,265352,2026-03-15T06:23:51.021772+00:00,2026-03-15T06:23:51.021772+00:00,7a9d960f1998f42096434a3e5395157589f6b189b6d431eec17577e0a2e09b86,7a9d960f1998f42096434a3e5395157589f6b189b6d431eec17577e0a2e09b86,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2538E+02,nstxuG121123Q62/N3/egn03w.2538E+02,nstxuG121123Q62/N3/egn03w.2538E+02,false,,identical,true,true,265352,265352,2026-03-15T06:24:45.665279+00:00,2026-03-15T06:24:45.665279+00:00,0305a2cb72e1f1013e37297c3ecd57bcff1888e6eafb6b35d045c08e5a5394c0,0305a2cb72e1f1013e37297c3ecd57bcff1888e6eafb6b35d045c08e5a5394c0,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2553E+02,nstxuG121123Q62/N3/egn03w.2553E+02,nstxuG121123Q62/N3/egn03w.2553E+02,false,,identical,true,true,265352,265352,2026-03-15T06:25:39.563779+00:00,2026-03-15T06:25:39.563779+00:00,23b30acc6a33ed7b7d3daa8dd3e0a575f66e4de770d3c95742ef0ab09f0e8cd6,23b30acc6a33ed7b7d3daa8dd3e0a575f66e4de770d3c95742ef0ab09f0e8cd6,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2566E+02,nstxuG121123Q62/N3/egn03w.2566E+02,nstxuG121123Q62/N3/egn03w.2566E+02,false,,identical,true,true,265352,265352,2026-03-15T06:26:32.922272+00:00,2026-03-15T06:26:32.922272+00:00,3d6780806b1816c5131de0667546bff30529c4fcbfca30153a5f6cd945402257,3d6780806b1816c5131de0667546bff30529c4fcbfca30153a5f6cd945402257,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2576E+02,nstxuG121123Q62/N3/egn03w.2576E+02,nstxuG121123Q62/N3/egn03w.2576E+02,false,,identical,true,true,265352,265352,2026-03-15T06:27:25.598763+00:00,2026-03-15T06:27:25.598763+00:00,58ea2dd283c7c14ce5ee787b5bcadd81505899d36c5a7dc65325c2b8bc51ea0a,58ea2dd283c7c14ce5ee787b5bcadd81505899d36c5a7dc65325c2b8bc51ea0a,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2585E+02,nstxuG121123Q62/N3/egn03w.2585E+02,nstxuG121123Q62/N3/egn03w.2585E+02,false,,identical,true,true,265352,265352,2026-03-15T06:28:17.323251+00:00,2026-03-15T06:28:17.323251+00:00,da66c0e223119ea459c60c5211b2656dc2160c72d7a852ae58d6b249945c324a,da66c0e223119ea459c60c5211b2656dc2160c72d7a852ae58d6b249945c324a,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2592E+02,nstxuG121123Q62/N3/egn03w.2592E+02,nstxuG121123Q62/N3/egn03w.2592E+02,false,,identical,true,true,265352,265352,2026-03-15T06:29:08.883744+00:00,2026-03-15T06:29:08.883744+00:00,51908c029c3263374c699a43b77d53985724daba09667fb0733665df7d199a36,51908c029c3263374c699a43b77d53985724daba09667fb0733665df7d199a36,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2594E+02,nstxuG121123Q62/N3/egn03w.2594E+02,nstxuG121123Q62/N3/egn03w.2594E+02,false,,identical,true,true,265352,265352,2026-03-15T06:29:58.036217+00:00,2026-03-15T06:29:58.036217+00:00,f3fd050b19ee75bf2e5c11557b9f65117a27a0874471745b7c612da41eaf6f78,f3fd050b19ee75bf2e5c11557b9f65117a27a0874471745b7c612da41eaf6f78,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2597E+02,nstxuG121123Q62/N3/egn03w.2597E+02,nstxuG121123Q62/N3/egn03w.2597E+02,false,,identical,true,true,265352,265352,2026-03-15T06:30:47.963696+00:00,2026-03-15T06:30:47.963696+00:00,c06962e7ae293d1b19407fb5543993235cafd42fbe329f7bc2c2096b14ae2118,c06962e7ae293d1b19407fb5543993235cafd42fbe329f7bc2c2096b14ae2118,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2602E+02,nstxuG121123Q62/N3/egn03w.2602E+02,nstxuG121123Q62/N3/egn03w.2602E+02,false,,identical,true,true,265352,265352,2026-03-15T06:31:38.247186+00:00,2026-03-15T06:31:38.247186+00:00,67467f79b4cf6b60ae0c32b9378410806e5c199eddb9bdcec261bd20ad0d79f0,67467f79b4cf6b60ae0c32b9378410806e5c199eddb9bdcec261bd20ad0d79f0,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2608E+02,nstxuG121123Q62/N3/egn03w.2608E+02,nstxuG121123Q62/N3/egn03w.2608E+02,false,,identical,true,true,265352,265352,2026-03-15T06:32:29.419682+00:00,2026-03-15T06:32:29.419682+00:00,97af63e0ba7ba89d47116aeb94cd83be5001e2cba7fcd3a0c8c6a615b375f344,97af63e0ba7ba89d47116aeb94cd83be5001e2cba7fcd3a0c8c6a615b375f344,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2614E+02,nstxuG121123Q62/N3/egn03w.2614E+02,nstxuG121123Q62/N3/egn03w.2614E+02,false,,identical,true,true,265352,265352,2026-03-15T06:33:23.473200+00:00,2026-03-15T06:33:23.473200+00:00,7236edb9e522131800f15a0e67c49bf31cb47fd98a448a5328bf71e3db1cefb3,7236edb9e522131800f15a0e67c49bf31cb47fd98a448a5328bf71e3db1cefb3,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2622E+02,nstxuG121123Q62/N3/egn03w.2622E+02,nstxuG121123Q62/N3/egn03w.2622E+02,false,,identical,true,true,265352,265352,2026-03-15T06:34:15.679701+00:00,2026-03-15T06:34:15.679701+00:00,0609437b39ac3532a85553173dc45136bc49cb459caa7a78ce3ace7197981153,0609437b39ac3532a85553173dc45136bc49cb459caa7a78ce3ace7197981153,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2631E+02,nstxuG121123Q62/N3/egn03w.2631E+02,nstxuG121123Q62/N3/egn03w.2631E+02,false,,identical,true,true,265352,265352,2026-03-15T06:35:07.239197+00:00,2026-03-15T06:35:07.239197+00:00,cbbf59037c171764390dea8d7e457e1e25601eb4b51404af8f3cbc6522059729,cbbf59037c171764390dea8d7e457e1e25601eb4b51404af8f3cbc6522059729,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2642E+02,nstxuG121123Q62/N3/egn03w.2642E+02,nstxuG121123Q62/N3/egn03w.2642E+02,false,,identical,true,true,265352,265352,2026-03-15T06:36:00.021708+00:00,2026-03-15T06:36:00.021708+00:00,9ad0d304159c7bf505d032207f410a30ddd87c7c1258ec9034729c86dfe575fd,9ad0d304159c7bf505d032207f410a30ddd87c7c1258ec9034729c86dfe575fd,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2653E+02,nstxuG121123Q62/N3/egn03w.2653E+02,nstxuG121123Q62/N3/egn03w.2653E+02,false,,identical,true,true,265352,265352,2026-03-15T06:36:53.130228+00:00,2026-03-15T06:36:53.130228+00:00,f91c287a18702fcdc48e7b987c955bc8fa0b572ad57c3d7153e96d4f0709c898,f91c287a18702fcdc48e7b987c955bc8fa0b572ad57c3d7153e96d4f0709c898,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2666E+02,nstxuG121123Q62/N3/egn03w.2666E+02,nstxuG121123Q62/N3/egn03w.2666E+02,false,,identical,true,true,265352,265352,2026-03-15T06:37:46.619749+00:00,2026-03-15T06:37:46.619749+00:00,d4b2cf7e823bae61d783ffdd1993853225a8780270f3170b9ca812f6b4b43e55,d4b2cf7e823bae61d783ffdd1993853225a8780270f3170b9ca812f6b4b43e55,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2681E+02,nstxuG121123Q62/N3/egn03w.2681E+02,nstxuG121123Q62/N3/egn03w.2681E+02,false,,identical,true,true,265352,265352,2026-03-15T06:38:40.105270+00:00,2026-03-15T06:38:40.105270+00:00,54fa0a179495de2d76692849126fde8ed6b29a018f8c919265e6795b51da0eff,54fa0a179495de2d76692849126fde8ed6b29a018f8c919265e6795b51da0eff,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2697E+02,nstxuG121123Q62/N3/egn03w.2697E+02,nstxuG121123Q62/N3/egn03w.2697E+02,false,,identical,true,true,265352,265352,2026-03-15T06:39:34.811800+00:00,2026-03-15T06:39:34.811800+00:00,8a86d68cad10f56094bc40cf95cd911b5afc4420761fb911d70613aab01c1157,8a86d68cad10f56094bc40cf95cd911b5afc4420761fb911d70613aab01c1157,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2714E+02,nstxuG121123Q62/N3/egn03w.2714E+02,nstxuG121123Q62/N3/egn03w.2714E+02,false,,identical,true,true,265352,265352,2026-03-15T06:40:31.827353+00:00,2026-03-15T06:40:31.827353+00:00,e2223fa320f7cd764c2d027fd4e6a3ff3d984aec2e48c523db93367c927e8607,e2223fa320f7cd764c2d027fd4e6a3ff3d984aec2e48c523db93367c927e8607,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2733E+02,nstxuG121123Q62/N3/egn03w.2733E+02,nstxuG121123Q62/N3/egn03w.2733E+02,false,,identical,true,true,265352,265352,2026-03-15T06:41:27.705894+00:00,2026-03-15T06:41:27.705894+00:00,93945c3bc15ea9a0f5171e4ad06b0ab05a411517dd515ce7a9cd62fb9007ab12,93945c3bc15ea9a0f5171e4ad06b0ab05a411517dd515ce7a9cd62fb9007ab12,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2754E+02,nstxuG121123Q62/N3/egn03w.2754E+02,nstxuG121123Q62/N3/egn03w.2754E+02,false,,identical,true,true,265352,265352,2026-03-15T06:42:23.521423+00:00,2026-03-15T06:42:23.521423+00:00,ba31d13ce62f347765da4ff59560f1d02eb34e6de4de946b758f76a8574f2464,ba31d13ce62f347765da4ff59560f1d02eb34e6de4de946b758f76a8574f2464,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2776E+02,nstxuG121123Q62/N3/egn03w.2776E+02,nstxuG121123Q62/N3/egn03w.2776E+02,false,,identical,true,true,265352,265352,2026-03-15T06:43:20.285968+00:00,2026-03-15T06:43:20.285968+00:00,a05ee7934ee0c49f85bab249674f4d4166dea87dc7467a1af5ea7ebf57f9809f,a05ee7934ee0c49f85bab249674f4d4166dea87dc7467a1af5ea7ebf57f9809f,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2799E+02,nstxuG121123Q62/N3/egn03w.2799E+02,nstxuG121123Q62/N3/egn03w.2799E+02,false,,identical,true,true,265352,265352,2026-03-15T06:44:16.769509+00:00,2026-03-15T06:44:16.769509+00:00,09f1bbefbe8685882d1a409b66bc156b35a8adc3df4d5793c79e66403ea69003,09f1bbefbe8685882d1a409b66bc156b35a8adc3df4d5793c79e66403ea69003,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2824E+02,nstxuG121123Q62/N3/egn03w.2824E+02,nstxuG121123Q62/N3/egn03w.2824E+02,false,,identical,true,true,265352,265352,2026-03-15T06:45:15.283064+00:00,2026-03-15T06:45:15.283064+00:00,51f53b38aba127de32db6f5f527a34122953d1cfbf0d02bc7acaafc4452e12ce,51f53b38aba127de32db6f5f527a34122953d1cfbf0d02bc7acaafc4452e12ce,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2846E+02,nstxuG121123Q62/N3/egn03w.2846E+02,nstxuG121123Q62/N3/egn03w.2846E+02,false,,identical,true,true,265352,265352,2026-03-15T06:46:12.074579+00:00,2026-03-15T06:46:12.074579+00:00,a9effcf2319a05b400416cb827a7f03e9e8d278267cd2dcaad5e2e4842bbab0f,a9effcf2319a05b400416cb827a7f03e9e8d278267cd2dcaad5e2e4842bbab0f,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2857E+02,nstxuG121123Q62/N3/egn03w.2857E+02,nstxuG121123Q62/N3/egn03w.2857E+02,false,,identical,true,true,265352,265352,2026-03-15T06:47:05.221082+00:00,2026-03-15T06:47:05.221082+00:00,bff94cd79f2e39f309b39a3380042b6f7b4f4a571a5f857fc93cfab79424c685,bff94cd79f2e39f309b39a3380042b6f7b4f4a571a5f857fc93cfab79424c685,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2882E+02,nstxuG121123Q62/N3/egn03w.2882E+02,nstxuG121123Q62/N3/egn03w.2882E+02,false,,identical,true,true,265352,265352,2026-03-15T06:48:02.646626+00:00,2026-03-15T06:48:02.646626+00:00,f1bcc0df32d5d51ab7dad14c69948910563b71b1655189893ed11cf1dcea3150,f1bcc0df32d5d51ab7dad14c69948910563b71b1655189893ed11cf1dcea3150,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2887E+02,nstxuG121123Q62/N3/egn03w.2887E+02,nstxuG121123Q62/N3/egn03w.2887E+02,false,,identical,true,true,265352,265352,2026-03-15T06:48:53.091103+00:00,2026-03-15T06:48:53.091103+00:00,5b3afbc776d2963058b873d59ccbdbba5d0cf316ea1e67048fda26b6b0a069df,5b3afbc776d2963058b873d59ccbdbba5d0cf316ea1e67048fda26b6b0a069df,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2902E+02,nstxuG121123Q62/N3/egn03w.2902E+02,nstxuG121123Q62/N3/egn03w.2902E+02,false,,identical,true,true,265352,265352,2026-03-15T06:49:47.691619+00:00,2026-03-15T06:49:47.691619+00:00,05a90fb5b24ff6cf22d3389a20eefe9b4abe75f00a50fb0fd2f20e165bcb050f,05a90fb5b24ff6cf22d3389a20eefe9b4abe75f00a50fb0fd2f20e165bcb050f,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2911E+02,nstxuG121123Q62/N3/egn03w.2911E+02,nstxuG121123Q62/N3/egn03w.2911E+02,false,,identical,true,true,265352,265352,2026-03-15T06:50:40.485113+00:00,2026-03-15T06:50:40.485113+00:00,bd8d8f97681c1c3f8aca94686db3140c14c95a5d06b7a320496b6a15265b6ea2,bd8d8f97681c1c3f8aca94686db3140c14c95a5d06b7a320496b6a15265b6ea2,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.2946E+02,nstxuG121123Q62/N3/egn03w.2946E+02,nstxuG121123Q62/N3/egn03w.2946E+02,false,,identical,true,true,265352,265352,2026-03-15T06:52:29.119121+00:00,2026-03-15T06:52:29.119121+00:00,343cd77f186855e436b4298a5a72bb6ad20e63ee796f7a7e4d66368c09187343,343cd77f186855e436b4298a5a72bb6ad20e63ee796f7a7e4d66368c09187343,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3010E+02,nstxuG121123Q62/N3/egn03w.3010E+02,nstxuG121123Q62/N3/egn03w.3010E+02,false,,identical,true,true,265352,265352,2026-03-15T06:55:15.422673+00:00,2026-03-15T06:55:15.422673+00:00,001c86355f0e3468a183ca792ad065afca80f5ce7c439c77275a969249b7412d,001c86355f0e3468a183ca792ad065afca80f5ce7c439c77275a969249b7412d,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3032E+02,nstxuG121123Q62/N3/egn03w.3032E+02,nstxuG121123Q62/N3/egn03w.3032E+02,false,,identical,true,true,265352,265352,2026-03-25T13:48:42.200626+00:00,2026-03-25T13:48:42.200626+00:00,2a09a6865bca9b5fdea2a87271aae55c92b3b0f0f3c5ffa6e2d2e5145020dbb4,2a09a6865bca9b5fdea2a87271aae55c92b3b0f0f3c5ffa6e2d2e5145020dbb4,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3045E+02,nstxuG121123Q62/N3/egn03w.3045E+02,nstxuG121123Q62/N3/egn03w.3045E+02,false,,identical,true,true,265352,265352,2026-03-25T13:49:29.835943+00:00,2026-03-25T13:49:29.835943+00:00,d6607e9126266fee69f1479cd338677eea45aa299407d1f5469b34a4fd1ac03f,d6607e9126266fee69f1479cd338677eea45aa299407d1f5469b34a4fd1ac03f,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3080E+02,nstxuG121123Q62/N3/egn03w.3080E+02,nstxuG121123Q62/N3/egn03w.3080E+02,false,,identical,true,true,265352,265352,2026-03-25T13:50:19.815282+00:00,2026-03-25T13:50:19.815282+00:00,fcd5381514cc63906bb853641edd36246446ff8ef1fb88c0f3bcd51d1df05575,fcd5381514cc63906bb853641edd36246446ff8ef1fb88c0f3bcd51d1df05575,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3109E+02,nstxuG121123Q62/N3/egn03w.3109E+02,nstxuG121123Q62/N3/egn03w.3109E+02,false,,identical,true,true,265352,265352,2026-03-25T13:51:09.017609+00:00,2026-03-25T13:51:09.017609+00:00,67fcf1e4fbae19455ee7cf740add94cd5a9ac2fc6f2fa09a4c1597319bc63722,67fcf1e4fbae19455ee7cf740add94cd5a9ac2fc6f2fa09a4c1597319bc63722,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3129E+02,nstxuG121123Q62/N3/egn03w.3129E+02,nstxuG121123Q62/N3/egn03w.3129E+02,false,,identical,true,true,265352,265352,2026-03-25T13:51:59.074938+00:00,2026-03-25T13:51:59.074938+00:00,87e9bc48d8745c793a2041ef21c945a795fc83d9bf2987d0b58527b7b0343e9f,87e9bc48d8745c793a2041ef21c945a795fc83d9bf2987d0b58527b7b0343e9f,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3163E+02,nstxuG121123Q62/N3/egn03w.3163E+02,nstxuG121123Q62/N3/egn03w.3163E+02,false,,identical,true,true,265352,265352,2026-03-25T13:53:47.266660+00:00,2026-03-25T13:53:47.266660+00:00,da9b93761aebfec50a0fa19ea422321dbd1c0429afc1506430c8bb8672ab9e35,da9b93761aebfec50a0fa19ea422321dbd1c0429afc1506430c8bb8672ab9e35,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3200E+02,nstxuG121123Q62/N3/egn03w.3200E+02,nstxuG121123Q62/N3/egn03w.3200E+02,false,,identical,true,true,265352,265352,2026-03-25T13:55:24.333309+00:00,2026-03-25T13:55:24.333309+00:00,5e84d6a3642f6b6dc5acf3ee5dc9d8493c1155e37b8c783d0a0d8fbf00dc34bb,5e84d6a3642f6b6dc5acf3ee5dc9d8493c1155e37b8c783d0a0d8fbf00dc34bb,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3241E+02,nstxuG121123Q62/N3/egn03w.3241E+02,nstxuG121123Q62/N3/egn03w.3241E+02,false,,identical,true,true,265352,265352,2026-03-25T13:56:16.999661+00:00,2026-03-25T13:56:16.999661+00:00,539df4800669cfd2375906a505008e4c3fa2d016e284b8082444ad1bf0c77b30,539df4800669cfd2375906a505008e4c3fa2d016e284b8082444ad1bf0c77b30,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3284E+02,nstxuG121123Q62/N3/egn03w.3284E+02,nstxuG121123Q62/N3/egn03w.3284E+02,false,,identical,true,true,265352,265352,2026-03-25T13:57:53.620306+00:00,2026-03-25T13:57:53.620306+00:00,bbf6d19ed47e79abcc9528eb4b137fd266d047fc2541db5c9883a383b33cb3fe,bbf6d19ed47e79abcc9528eb4b137fd266d047fc2541db5c9883a383b33cb3fe,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3326E+02,nstxuG121123Q62/N3/egn03w.3326E+02,nstxuG121123Q62/N3/egn03w.3326E+02,false,,identical,true,true,265352,265352,2026-03-25T13:58:57.002730+00:00,2026-03-25T13:58:57.002730+00:00,a2df3bf72c818710f18864a682ae555bc4fc5e43b4ed168aca9b9af20bf1849f,a2df3bf72c818710f18864a682ae555bc4fc5e43b4ed168aca9b9af20bf1849f,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3369E+02,nstxuG121123Q62/N3/egn03w.3369E+02,nstxuG121123Q62/N3/egn03w.3369E+02,false,,identical,true,true,265352,265352,2026-03-25T14:00:44.715460+00:00,2026-03-25T14:00:44.715460+00:00,f5151d4de378e80fe732fb65dd228f505e9d471d7a17f68540cb0277e34c7a6b,f5151d4de378e80fe732fb65dd228f505e9d471d7a17f68540cb0277e34c7a6b,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.3411E+02,nstxuG121123Q62/N3/egn03w.3411E+02,nstxuG121123Q62/N3/egn03w.3411E+02,false,,identical,true,true,265352,265352,2026-03-25T14:02:22.679115+00:00,2026-03-25T14:02:22.679115+00:00,632660293acc04891792ec8a9072ecf771370bdb3b4faf12ef2eca1504847d27,632660293acc04891792ec8a9072ecf771370bdb3b4faf12ef2eca1504847d27,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.4191E+02,nstxuG121123Q62/N3/egn03w.4191E+02,nstxuG121123Q62/N3/egn03w.4191E+02,false,,identical,true,true,265352,265352,2026-03-25T14:25:25.705018+00:00,2026-03-25T14:25:25.705018+00:00,8deca7efb33337dd05df6ae10a1148fa9d841a8ca36fa33212dc88fd165efbc0,8deca7efb33337dd05df6ae10a1148fa9d841a8ca36fa33212dc88fd165efbc0,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.4234E+02,nstxuG121123Q62/N3/egn03w.4234E+02,nstxuG121123Q62/N3/egn03w.4234E+02,false,,identical,true,true,265352,265352,2026-03-25T14:26:21.083420+00:00,2026-03-25T14:26:21.083420+00:00,13199051e94ca6ad61590b6132f1fd5c8b85eea4605e1660c31ec316b4dadc63,13199051e94ca6ad61590b6132f1fd5c8b85eea4605e1660c31ec316b4dadc63,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.4242E+02,nstxuG121123Q62/N3/egn03w.4242E+02,nstxuG121123Q62/N3/egn03w.4242E+02,false,,identical,true,true,265352,265352,2026-03-25T14:27:12.270791+00:00,2026-03-25T14:27:12.270791+00:00,a41c1acc3714bdb7674fb579914ca91b1bec097ae2f085427a25d4ec271015e7,a41c1acc3714bdb7674fb579914ca91b1bec097ae2f085427a25d4ec271015e7,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.4259E+02,nstxuG121123Q62/N3/egn03w.4259E+02,nstxuG121123Q62/N3/egn03w.4259E+02,false,,identical,true,true,265352,265352,2026-03-25T14:28:00.278139+00:00,2026-03-25T14:28:00.278139+00:00,4e6248d2651129bf667073d3248fd52c5233fa5c6c905e2d95e3ea20654ce24e,4e6248d2651129bf667073d3248fd52c5233fa5c6c905e2d95e3ea20654ce24e,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.4281E+02,nstxuG121123Q62/N3/egn03w.4281E+02,nstxuG121123Q62/N3/egn03w.4281E+02,false,,identical,true,true,265352,265352,2026-03-25T14:28:51.151488+00:00,2026-03-25T14:28:51.151488+00:00,b029bd74b98939ec17cfa9b4361966e5377b03a4e544eceba0e3f64926871082,b029bd74b98939ec17cfa9b4361966e5377b03a4e544eceba0e3f64926871082,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.4287E+02,nstxuG121123Q62/N3/egn03w.4287E+02,nstxuG121123Q62/N3/egn03w.4287E+02,false,,identical,true,true,265352,265352,2026-03-25T14:29:39.953831+00:00,2026-03-25T14:29:39.953831+00:00,7e47a5ec7842a3831e9a0e5047427b4e38bfcf2e30755757f8f6011431e34230,7e47a5ec7842a3831e9a0e5047427b4e38bfcf2e30755757f8f6011431e34230,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.4435E+02,nstxuG121123Q62/N3/egn03w.4435E+02,nstxuG121123Q62/N3/egn03w.4435E+02,false,,identical,true,true,265352,265352,2026-03-25T14:30:52.236336+00:00,2026-03-25T14:30:52.236336+00:00,3ca5d072f83072236f077f665082c7fffa74a2c09b8f0a6611203b0065f1ee49,3ca5d072f83072236f077f665082c7fffa74a2c09b8f0a6611203b0065f1ee49,,,,,,,,,,,,,
nstxuG121123Q62,3,mode,egn03w.4512E+02,nstxuG121123Q62/N3/egn03w.4512E+02,nstxuG121123Q62/N3/egn03w.4512E+02,false,,identical,true,true,265352,265352,2026-03-25T14:31:50.626740+00:00,2026-03-25T14:31:50.626740+00:00,1110cd7edc51cacb51dfd57673aac7b0c51fbb968bfcf22be47a48c61282b1d2,1110cd7edc51cacb51dfd57673aac7b0c51fbb968bfcf22be47a48c61282b1d2,,,,,,,,,,,,,
