path,manual_label,p_good_oof,oof_pred
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.1054E+01,good,0.463333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.1210E+01,good,0.233333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.1398E+01,good,0.953333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.1463E+01,good,0.966667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.1484E+01,good,0.733333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.1667E+01,good,0.973333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.1763E+01,bad,0.043333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.2181E+01,good,0.810000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.2289E+01,good,0.930000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.2558E+01,bad,0.096667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.2605E+01,good,0.690000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.3318E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N10/egn10w.3637E+01,good,0.450000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N2/egn02w.1042E+01,good,0.920000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N2/egn02w.1249E+01,good,0.946667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N2/egn02w.1663E+01,good,0.983333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N2/egn02w.7276E+00,bad,0.286667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N2/egn02w.8670E+00,good,0.896667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.1155E+01,good,0.980000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.1270E+01,good,0.980000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.1525E+01,good,0.990000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.2095E+01,good,0.990000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.3436E+01,bad,0.076667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.3511E+01,bad,0.083333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.3563E+01,bad,0.060000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.9898E+00,good,0.960000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N4/egn04w.1286E+01,good,0.980000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N4/egn04w.1502E+01,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N4/egn04w.1839E+01,good,0.993333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N4/egn04w.3787E+01,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N5/egn05w.1302E+01,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N5/egn05w.1723E+01,good,0.990000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N5/egn05w.3402E+01,bad,0.120000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N5/egn05w.4250E+01,bad,0.113333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.2444E+01,bad,0.160000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.2549E+00,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.2712E+00,bad,0.056667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.2901E+01,bad,0.013333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.4615E+01,bad,0.183333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.8460E+00,bad,0.083333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1014E+01,good,0.920000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1076E+01,good,0.853333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1148E+01,bad,0.176667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1163E+01,bad,0.080000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1274E+01,good,0.963333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1318E+01,good,0.796667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1445E+01,good,0.963333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1492E+01,good,0.960000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.3596E+00,bad,0.046667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.8487E+00,bad,0.073333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.9437E+00,good,0.936667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1114E+01,good,0.736667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1247E+01,good,0.323333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1297E+01,good,0.730000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1328E+01,good,0.956667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1512E+01,good,0.740000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1571E+01,good,0.966667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1641E+01,good,0.666667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.3066E+01,bad,0.036667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.9221E+00,bad,0.086667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.1047E+01,good,0.293333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.1140E+01,good,0.746667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.1253E+01,bad,0.166667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.1297E+01,good,0.966667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.1335E+01,good,0.930000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.1460E+01,good,0.996667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.1518E+01,good,0.840000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.2004E+01,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.2935E+01,bad,0.023333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.3430E+01,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.3613E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.3813E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N9/egn09w.9307E+00,bad,0.283333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1001E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1044E+02,bad,0.050000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1052E+02,bad,0.040000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1061E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1071E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1081E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1091E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1101E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1131E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1141E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1149E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.1565E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.3425E+02,bad,0.033333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.3485E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.4972E+01,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.5033E+01,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.5092E+01,bad,0.036667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.5285E+01,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.5346E+01,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.5407E+01,bad,0.016667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.5468E+01,bad,0.056667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.5528E+01,bad,0.073333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.5586E+01,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.5643E+01,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.5698E+01,bad,0.036667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.7103E+01,bad,0.023333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.7162E+01,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.7318E+01,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.9104E+01,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.9754E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.9800E+01,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N1/egn01w.9851E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.1295E+02,good,0.666667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.1393E+02,good,0.943333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.1678E+02,good,0.980000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.1831E+02,good,0.943333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.1984E+02,good,0.933333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.2352E+02,bad,0.126667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.3232E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.3354E+01,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.3902E+01,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.6956E+01,bad,0.036667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.7060E+01,bad,0.063333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.7202E+01,good,0.210000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.7308E+01,good,0.653333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.7320E+01,bad,0.166667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.7514E+01,bad,0.296667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.7710E+01,good,0.853333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.7878E+01,good,0.770000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.7922E+01,good,0.923333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.7964E+01,bad,0.193333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.8131E+01,good,0.986667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.8427E+01,good,0.993333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.8503E+01,bad,0.780000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.8821E+01,good,0.980000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.9275E+01,good,0.830000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N10/egn10w.9552E+01,bad,0.083333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.2918E+02,bad,0.030000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.3307E+02,bad,0.013333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.3365E+02,bad,0.033333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.3391E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.4446E+01,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.4506E+01,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.4566E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.4627E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.4688E+01,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.4749E+01,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.4810E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.4871E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.4933E+01,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.7509E+01,bad,0.026667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.7610E+01,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.7702E+01,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.7803E+01,bad,0.036667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.7847E+01,bad,0.040000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.7927E+01,bad,0.023333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.8168E+01,bad,0.590000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.8249E+01,bad,0.540000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.9006E+01,bad,0.023333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.9225E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N2/egn02w.9291E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.1022E+02,bad,0.303333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.2984E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.3046E+02,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.3084E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.3347E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.4502E+01,bad,0.026667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.5337E+01,bad,0.043333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.5403E+01,bad,0.030000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.7689E+01,bad,0.013333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.7750E+01,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.7867E+01,bad,0.056667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.8010E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.8262E+01,good,0.786667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.9617E+01,bad,0.026667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N3/egn03w.9634E+01,bad,0.033333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.1002E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.1007E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.1099E+02,good,0.983333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.1398E+02,good,0.970000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.1691E+02,good,0.596667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.2546E+02,bad,0.093333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.2718E+02,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.2978E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.3063E+02,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.7170E+01,bad,0.506667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.7212E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.7288E+01,good,0.733333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.7420E+01,bad,0.013333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.7493E+01,good,0.870000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.7677E+01,good,0.396667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.7907E+01,good,0.903333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.8339E+01,bad,0.013333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.8625E+01,good,0.933333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.9176E+01,bad,0.000000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N4/egn04w.9263E+01,good,0.896667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.1215E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.1383E+02,good,0.973333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.1514E+02,good,0.970000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.1736E+02,good,0.663333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.2048E+02,good,0.113333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.2759E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.2835E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.3008E+02,bad,0.023333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.6875E+01,bad,0.063333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.6948E+01,good,0.213333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.7038E+01,bad,0.090000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.7072E+01,good,0.413333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.7213E+01,good,0.773333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.7467E+01,good,0.920000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.7747E+01,good,0.963333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.7888E+01,bad,0.023333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.8011E+01,good,0.930000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.8224E+01,good,0.963333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.8976E+01,good,0.963333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.9124E+01,good,0.856667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N5/egn05w.9563E+01,bad,0.020000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.1309E+02,good,0.980000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.1462E+02,good,0.983333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.1784E+02,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.2005E+02,good,0.543333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.2293E+02,bad,0.086667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.2789E+02,bad,0.006667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.2881E+02,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.3080E+02,bad,0.033333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.3112E+01,bad,0.070000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.6696E+01,bad,0.096667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.7503E+01,bad,0.033333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.7726E+01,good,0.950000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.8202E+01,good,0.986667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N6/egn06w.9020E+01,good,0.960000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.1364E+02,good,0.976667,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.1525E+02,good,0.983333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.1672E+02,good,0.963333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.1846E+02,good,0.980000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.2049E+02,good,0.503333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.2716E+02,bad,0.003333,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.3222E+02,bad,0.046667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.3388E+02,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.6640E+01,bad,0.066667,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.7397E+01,bad,0.010000,bad
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.8030E+01,good,0.990000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.8867E+01,good,0.843333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N7/egn07w.9754E+01,good,0.730000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N8/egn08w.1026E+02,good,1.000000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N8/egn08w.1241E+02,good,0.913333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N8/egn08w.1394E+02,good,0.960000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N8/egn08w.1548E+02,good,0.990000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N8/egn08w.1700E+02,good,0.760000,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N8/egn08w.1857E+02,good,0.943333,good
/global/cfs/cdirs/m314/nova2/data/nstxuE204669M03t025/N8/egn08w.2045E+02,good,0.906667,good
