mode_key,label,input_fingerprint,v4_decision,v5_decision,v5_reason,new_rejection
nstxuG121123B12/N8/egn08w.1250E+02,bad,8f35009d86fbb87d5dda67a9fc25fec29d2d866d49ee752b76179ebf7c1f6b24,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N8/egn08w.1315E+02,bad,c76f54d7cbde8590ac74b6b0abf7af807f319180a6790b55134782fbc82f7b85,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N8/egn08w.1436E+02,bad,a6ed2d9f55b5bca2a11acac42f0565be8cb22912c7650d259e51af831a1a3c01,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N8/egn08w.2078E+02,bad,ecd09d9a25843f56744fd8fd740a3b889e244696c5b0a8348b1a312d05ecfbdb,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N8/egn08w.2095E+02,bad,6710e5391f3916fccbee661ebeb858e98029b97820581136fca921e9650f4ea0,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N8/egn08w.2191E+02,bad,3e462c58eebea0e8e4e484c75a62745297e247af1eb11a28e1b93e8114f0d226,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N8/egn08w.2698E+02,good,572da703851ec345aef67d9175af81351041fccf2f774772b22780457c79466a,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123B12/N8/egn08w.2892E+02,bad,3308a4b00b7a07b080a0c05cb9d271998692d849de42779511bdbc49d7d8066b,REVIEW,BAD,BAD_CONTINUUM_CROSSING_TAIL,True
nstxuG121123B12/N8/egn08w.2899E+02,bad,2c3aacf55464ee96c9e111007b62f86216780705488061ae1a4aa63ebb2b5857,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123B12/N8/egn08w.2963E+02,good,6b2459a7eb29b82d8ac9639d2d024ad42043323d513eaca3b86b4706fac4da61,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123B12/N8/egn08w.3027E+02,bad,91ea670911dc8c4b9eebd670a278c637b1f61bf1bcc913cb5444ffd79fc43c94,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N8/egn08w.3095E+02,bad,639c020dc8c46154893fc0c11df8a5e3900b0b9fea693e69d6307eb5892ee019,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N8/egn08w.3246E+02,bad,48acac633acb84534e6600eda7af01a9c9450d2e2fbe0010304b6d373d034c05,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N8/egn08w.3259E+02,bad,0a7a5548a592561f4e7763315aeb6e454a0b917499ad448860face6c530f4f2e,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N8/egn08w.3405E+02,bad,fe49a0eb9a5d5a1222e307d40bd37177c596b68f5a7c8835e984c742b3a8ab8b,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N8/egn08w.3447E+02,bad,eba3ec161fb5e5a24dc86f65a8cd72d08d9619b7c938a35a4ee1b2edd6cc0cdc,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N8/egn08w.3472E+02,bad,5dd7aa812e37349894d69407e9aaafe69453862534f4958500f4229dcb40ffe4,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N8/egn08w.3500E+02,bad,c4775ec0f76f2bbfed2278e9de28346e2f8f626961fab143062dfa2d1e79d953,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N8/egn08w.3518E+02,bad,459ee8942e5ad69da806c6672fd324eec277734e0283f2af2b1c385e702619f7,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N8/egn08w.3614E+02,bad,8a83d91ef65ee67731ce197d59799cca5f3c1d912eb5a13f2af1630f40c7fb4c,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N8/egn08w.8495E+01,bad,7c05c8a6393a5171ed90e50356e17afdf3039d42aca0b2d30d0f49d900026f3b,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N8/egn08w.8754E+01,bad,422be07ad726635269306aaa86cf8675f6476c869990755ccc36898b44e9c0d5,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N8/egn08w.9855E+01,bad,bd7116d5bfee3cf6543265e82d446d393a1db116f6fa1f7068caa5b467075f0b,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.1044E+02,bad,0782efa73ebfe0cba0d02eaaf48f3f2022582d797a6b561b64bdd8521c20845c,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N9/egn09w.1052E+02,bad,978135b1b288e07b1df06092101ec4f11228336ba68a06197ee7046f62c5dbed,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.1126E+02,bad,b7291969268897459cd6d852ceee2d02e46ccb9f88ded63f33da4d85dc423846,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.1180E+02,bad,e3e20aafa4a4232f95a24f42c18f4e3b05c6f8480b72f7c22412429289954ee6,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N9/egn09w.1294E+02,bad,41d5c7a17eadbafe3c3da8ab44ad2112ede3a6a5ceaa51b99b8d4b10faedef8f,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.1374E+02,bad,f327f14d57841fab8ee7bdc71bd00ea13e21beada243dd4ed51641559d3f1633,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N9/egn09w.1505E+02,bad,08d84d4b75bb5b5f84c352d3b429c85e99d1fc92a2dc026f9cf5e93ead5b9891,REVIEW,BAD,BAD_CONTINUUM_CROSSING_TAIL,True
nstxuG121123B12/N9/egn09w.1743E+02,good,65d49b46eb6c6d204203c30b904ffeebc340d729e433d73665f6cd0780973744,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123B12/N9/egn09w.2202E+02,bad,a621aba79071ef237eaa7fa5df6cc077abbb63eafd1c4c811c286aa533c7126a,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123B12/N9/egn09w.2255E+02,bad,0be1d591d4fde39021fafe7e89e73ae6b86052e6db78315d5f4a151f314ddd0c,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N9/egn09w.2347E+02,bad,89247139b5f7de83e4eba92f7e6d5611c997d7d2746555716a1312394c078409,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123B12/N9/egn09w.2392E+02,bad,9096232232b32223ec29535d69542ff0a38425eb16ac509e97e35509d1d6891a,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.2431E+02,bad,b640571f47ee78692f01b35847a8751d290c3e1aaafad434f25702f086996944,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123B12/N9/egn09w.2477E+02,bad,073f1613fbcfb7ad9348bce2ea92e2e26581e531724ef30e8035a89404c5717e,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123B12/N9/egn09w.2601E+02,bad,7da5ed4d2df028c9164e960600b916b93c16e607b247b888f6f5826206741e65,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123B12/N9/egn09w.2661E+02,good,a60a3ec1faf4d8dcc21fe8b106617998b984f6c21f26dbeab5c438e6114c5eca,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123B12/N9/egn09w.2852E+02,bad,5317d05cd654b1247bc6b6bb38369958ef5a7678ac6f43c10a886e2d94c1105d,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.2865E+02,bad,955e460d429113ad16930fac273282300d068f4e88d8ee0964fe4ae7da5049bc,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.2884E+02,good,61f6d202bb69b6dabefb19603781b021941c1362eea42be63085103ef12913d3,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123B12/N9/egn09w.2912E+02,good,4d2da9f1ce916b8383bfc6b734d9842c19f5f77a03c2d8bc4b51d2a599d2cf30,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123B12/N9/egn09w.3038E+02,bad,ac4ed091f0cfcd588f9f484f69a90afff4bd5878458e8081a32bf5db9927c6ef,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.3049E+02,bad,65bf3c4d4e08aded6dddd20a07696a7ce61b20173af20d5fe3b6cf5e91a25009,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N9/egn09w.3529E+02,bad,e113e7b3ac5a42d3b638789826b9a1b835c86ecb536a8b5467e2696db95e6dfc,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N9/egn09w.3777E+02,bad,9e239e7ea747440f07aa13b5cc3e69036ab3a6b75b442eea2671db2917aed7fe,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123B12/N9/egn09w.3796E+02,bad,7f1d9709a359e63cf3156e0daaa1e38198d553aacdf7dee59221fbb321708edf,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123B12/N9/egn09w.8217E+01,bad,d7a4153d936248af289ba2c6d8fc3ab06f790f8006e99fd14e9282c4c9492dc8,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.8431E+01,bad,c817da338963ef9f0ba286893de05f65e2eff428869ae571a7888c9ec19ec929,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.8529E+01,bad,8e7fcbee8f1aad51ae1dd33b785f8649154529fd81e86c42feafb14a3d38be9f,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.8610E+01,bad,0d9576f8fe82e0a26360c0af7183089b15fcd346f1894e554fcbf4cb399b4b9d,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123B12/N9/egn09w.9406E+01,bad,577424d093026a903fc23aa39a1f1ae5c3eaf7d8acd7871e1bb9abee3ba86c54,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123B12/N9/egn09w.9892E+01,bad,98718f6ffaea48f377f9d9656399960462d515ca33ad177c8d559a3962331960,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N1/egn01w.2758E+02,bad,43d2824af5fb0f6bc9c7a398a9a387a578c409c3c29c10d36806c855588bdade,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N1/egn01w.2840E+02,bad,74e8760c89d6ada86585e0ee128de55bf5086baaff80619f82db3632c83307d2,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N1/egn01w.2852E+02,bad,1b35408d5082f63f6d7eed7f356eca97e3a81dd0df4414ff913aaae5aeace1d7,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N1/egn01w.2988E+02,bad,c2dd9b37dae7d6f48f07c901751fff0cbfcd6252046749f71638000a8e34fab9,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N1/egn01w.3002E+02,bad,514bb79593963d22ed285da6a42025295607c9bbc8c8267603d455628634102c,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N1/egn01w.3093E+02,bad,fd0ca8c51d5182808c8fa01ed49525b38075fc7a6f5da46c49fea8723757d7a2,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N1/egn01w.3246E+02,bad,e495514485ad39839dd2852d1d3e32ed714f299c2597af7b3ebf0313371fe797,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N1/egn01w.3276E+02,bad,001c6f9ad1a7e472bf2a0a8ee35601752ae12820c670c8dd06a72001e12c195e,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N1/egn01w.3323E+02,bad,bd3bbf5fd765ea39befd649b12cdfc6de4d7b5fb297af8330d419893a92ea4b0,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N10/egn10w.1025E+02,bad,b06a1a7bdfe264a510ee1aaedef698804af3be9b3bdcca69b70e91f32770e31e,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1030E+02,bad,a0c1c3bab79a7bc8b69765050e2659178f311a2b1fd7dab8fe41104761917fe9,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1054E+02,bad,f1b0d25b79c623a999eee6dc547592a41698d1198f3fcf2bf0162eba7ed0ed21,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1091E+02,bad,73c75753a021fba47bbafbfbdbd7c5ef25c5ceab759a35a42d26bbc9e59d34f0,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1101E+02,bad,4ee5d4b3d9b312c119fc7a2dee1be9a0a7dd7e45eb6104f11d185ec19c90c0cf,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1163E+02,bad,fad20761a8e4c2f43899a6998fc3d94790b83486e6baaa52b895e5bcd6c89132,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1221E+02,bad,2477cb0706016826e2b1b01264bb51db15238ce705f97f4a9640504e09a4f059,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1287E+02,bad,df1fb7cd757f2d832603b077e5674b18c719a03f2485714ccd6de506cfdf43eb,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1337E+02,bad,4bd0c2dcd8e5c4a601633ceaa53f15f415b43f4376ef7019894de3cfa65190fe,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1395E+02,bad,69c49ebf63694e6d40987a8358eb4585904c2ba8e855e579284a11a8e252e8a3,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123J38/N10/egn10w.1468E+02,bad,9513522165079a6de07b77df9e10430e917ab06f1491a05cb025cced3e2af9df,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123J38/N10/egn10w.1564E+02,bad,77794317e830f402bdb728ded7912f83c54fabcd2e25e6d2a0b1e8c3226b0334,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1672E+02,bad,81699f33d3f55e76071d3e2cd9711d89ce9e3adf773cf95248f68ec04e818c29,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.1794E+02,bad,e00b18ba762d265c6c39fc576de034e5d3eb93bafaf894ec31a33a446f850416,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N10/egn10w.1795E+02,good,f3371d18baa50d2a7a08da2d8d69551cb19fc287a0b54a1401c525f0cb45d1a7,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123J38/N10/egn10w.1935E+02,bad,7c9452139d557d0e509d89072ca9dfcb656a367b071fa7057b215564f70c15a8,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.2067E+02,good,f3a537ca9db3991d70ad59873d5b651fbda2d01a3e17a9820523dd80dfe5f428,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123J38/N10/egn10w.2187E+02,bad,a9dc5a1891ec7441509074ff8bc7c50d654344a6010740259838837ffc280f6b,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N10/egn10w.2189E+02,bad,a16610b9e44f273bacc7cc05ec306b8031664cbbe3d324336432b042e12b0848,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.2199E+02,bad,58359fa155570d165d788d8ba1576e6a4150aeaa06d5b71a0cd01467b833c930,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N10/egn10w.2227E+02,good,08926ebfd75e25172241165d17690e02bc27da4a3ee6e07ead4fe4c59624f63f,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123J38/N10/egn10w.2244E+02,bad,f868f26dd180527e54af8e9a048e872c8b129f7cd69fbf10ff0f77d6da5ef3bd,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.2422E+02,good,8dc98ab1e6ed9c4845702880515de0a9fa38d5c07fa2bec90686b8ac2a107a72,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123J38/N10/egn10w.2620E+02,bad,518597b698cb7a62b73cb5e3fb2e9791bdb78fad9173dc7f147bfbe45b8621e0,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.2735E+02,bad,0a96e9829bf15248d03102311e6b8bd4879019b2541cafbf02d926cd97f16fbc,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.2751E+02,bad,9f25c09dd4f6770615c67d9ea90fdb59099b9cee66230834c1abced6255799cc,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N10/egn10w.2920E+02,bad,c97a94c18e62103ac0cdd20974abae683864105beffdc73e79c5ba7ef6a9f66b,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N10/egn10w.2941E+02,bad,c0741891e1ab2ced6a05bbf7dc14135c9cabdae0decc9530f6262a918b41b885,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N10/egn10w.2977E+02,bad,45e9d49513bff6053b8cc943478e83f188c417a819720ac3900f012c0880c704,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N10/egn10w.3071E+02,bad,a15aacce2251da11ed282f5f0cfdb07a0a1925c90fa9bf6ad2809dbb0360f44d,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N10/egn10w.3260E+02,bad,19f52992998310e73257bc3066bd063b98d300515d8a85fd8703b51558c6adc4,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N10/egn10w.3477E+02,bad,d0dd51225b8b73bc119ffee71b7ef3c4c97e44c28757a520f074aa782aad0c69,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N10/egn10w.3559E+02,good,c54b089e3d2511c91a421922e4bc264c7054ddad6d76f936b1d7caf01129c083,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123J38/N10/egn10w.3596E+02,good,887dade4c58f0b2a08477d1c3adb519b8ac7b4ea513bd32ee8a2a65c26217ff5,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123J38/N10/egn10w.3698E+02,bad,7b60e80a13ff4ed89753dc47ad4edfb9a7202cd4b37a21c6f1783b70778f5cdc,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG121123J38/N10/egn10w.4584E+02,bad,41e8e90405698a4b7db84214e1c2c4787697383b9ab2aa2ff6d99571c7a2add7,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N10/egn10w.9766E+01,bad,c15507c290f701487578f9b7b37bfafd42c8b9ea56a5747899b7b5924eaae925,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N2/egn02w.3523E+02,bad,c90663a1ec7e9513288c7202b3d0637e49bdacbe459af3447269263242c022d7,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N2/egn02w.4164E+02,bad,1af8f3b97d6e13b2e552ed00be24e91336733d61bccce26d1296fe7ed2b44b2a,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N2/egn02w.4188E+02,bad,98a9d2ff6942db454b7a75c158de511b0a68eb1ad63a2ad7ba05c8e65a0cb58f,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N2/egn02w.4243E+02,bad,3e6503c2fb8ff55b92cf27272651df5da7caafae5b4c97c307ab50d02d97c615,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N3/egn03w.2614E+02,bad,6e6235c588fe44b3e5d2b89e65859845a5ffe22e86bc31ead5e4121f9ebbeb3d,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N3/egn03w.2661E+02,bad,1d85b10480caf1352f474a5e73ead619bb8c2f80dbf521b7702154850e84ccab,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N3/egn03w.2715E+02,bad,f09aea68eba15182807edeb620dcc7f1589c285b4ee4789f4b6718e14f4ef480,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N3/egn03w.2781E+02,bad,3aa9da2caea77858b4d5f5e4544b3bc065cb5dc32b8653851cab7ab4ac4c74fd,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N3/egn03w.2954E+02,bad,263716de76e0dcf984dc4e41cf66f1859f24c0531e7dde080cad7e5d25c80955,BAD,BAD,BAD_GRID_SCALE_PACKET,False
nstxuG121123J38/N3/egn03w.4518E+02,bad,b4f8c1fef7e23ce0fe651f530c83a981ee6e7852658e9e48ae49b6f44ebf6c1d,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N3/egn03w.4527E+02,bad,ebc1aa69f9ed109a34a75d4b84f0377aaaf7502349668814b3c37760cf225575,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N3/egn03w.9525E+01,bad,29b7e47fb8b3fdcdd01d922d01c774c24e2adf522d47e8fce7d2ddd84ca0f5f5,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N4/egn04w.1007E+02,bad,963d1c06f3001e473b876554187d3380173451378f830bbe0f5b897e1e7cfd28,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N4/egn04w.9885E+01,bad,bb82f43e4b92b7b87ad75bbcb5329b88ea37be956f4b6d9f5aad91bfe52f36d2,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N5/egn05w.1040E+02,bad,6eda327f643fbdf95b7d12ac782b227ecf1dd34a317e8f3d189d79112b98fa45,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N5/egn05w.1753E+02,bad,8647c6906dd24b0e562035fad495c6feb252470cad91fb6554c95feeb0ebc568,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N5/egn05w.1785E+02,bad,e7082604ad02dfd8599f9670609c3424cfa1426b99a0535a6534cd53201f9668,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N5/egn05w.1811E+02,bad,d6cb2148e12d4a8ef57dce78baa48481d85eeb7bea2d995aa2631c522a032e88,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N5/egn05w.1834E+02,bad,975a5fb69952d892f115b4a474e5d85472cca4f5d296f2ac37e9e54ca21a796a,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N5/egn05w.1857E+02,bad,fccc97f8548caaa284987df37dca9f4f5e00538a8a6bd379f63ecca21bb75af7,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N5/egn05w.9122E+01,bad,f06f47f7bc44a5c674fe2b2d4d3cc80cec6d6d8f83a7b96f4d56e04baa520c10,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1051E+02,bad,811210541c134e8ea2cae6c1bf68157e0e31ce74e504a748e5ef74bc0768a288,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1054E+02,bad,d31f2dd7f9a6dd0d3d2951c4d2070d7839d67eabb99055bb1e6a388144ec01c0,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1113E+02,bad,54adc4629b4d689fc06f493603a89e9f2e694d0b5783b222f54ecc372bbb6a2b,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1130E+02,bad,0e21dd1c8af04e6cded37b75876b0e96daa05bcb112c08b6f99cf29067d5975c,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N6/egn06w.1140E+02,bad,e245631cbffb2d0a42b4a27a3b34aa73f9701ffd66d0857eb4643803657fce39,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1178E+02,bad,5b52f7da581ae089dc321e60c52aa133dd3ad80db5c0042711bb7e2955729cb7,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1184E+02,bad,c7c25f4723daa8e51d40d034aaa4d911ef51ab329d8f53a8d350c53afd214549,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1191E+02,bad,7dfd65af705ffa78d0fe04de43176dd4c1cb992c2f2e462d1864a65657561450,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1345E+02,bad,273c1d573d556551828535d331215c98c767b2b367712612bf6aefe07583ba46,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1470E+02,bad,3880f93c9b7f91b6158459dc8d5665c59781d28588a689337991339ece8db6f0,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1621E+02,bad,770dbe52aae94e62467e9e49b133d0ca75ed32e89279d5fd5afd1fa75eee9c50,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1709E+02,bad,d6992d8e5aeeef24d964083d3fb35d26c6689e3efd6dcd13a9abd666d12d982c,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N6/egn06w.1780E+02,bad,e8324d6749d13103895acca8b907d71e69c249bd9785f1177395980bbe95db3b,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.1859E+02,bad,e5deb49bddf578b87dd9eb760f4d930f3155d037b286ac64b77a370e1afaf2e2,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.2044E+02,bad,d475c858b3b411853a992edfd1848addd35d1ad85662b38a4eb3e5eec9c90c01,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.2392E+02,bad,639cef86f02c73e20c19ad78a5de3beab32f0c7fff0b3259dcf6a81ce2aa752f,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.2410E+02,bad,82d0e6e45113e681cbcad359b634a60e0ce58542a5403a43fceee07c66cfdf17,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG121123J38/N6/egn06w.2660E+02,bad,d39204cfe52b253abf22a9e308b97a1edcbac02fccd1a70529b78fc9934624ca,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N6/egn06w.2722E+02,bad,437dcd74e2f4a5c537e080de00426913950967c3a6fa4ae3b4f97833d7ff4c26,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG121123J38/N6/egn06w.4521E+02,bad,91f5ffb17ef31d870b9c6f403d344ac33a93f9eb75537d9ec94996e1b38a2854,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG121123J38/N6/egn06w.9499E+01,bad,2838e173c3a5b887722257e875d96a42ebf31744ec0bc33a5d383fe2c322a223,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
